IL	Middle Frontal Gyrus	1.7348540562793282	0.018965770592612567	Inf	1.6976818289787587	1.7720262835798977
L	Medial Orbital Gyrus	1.7062673734967595	0.012535975584744846	Inf	1.6816973128395862	1.7308374341539328
IH	Medial Orbital Gyrus	1.4960181961157355	0.01755889162231593	Inf	1.4616034009275543	1.5304329913039167
H	Medial Orbital Gyrus	1.5535563534169927	0.015261047626014693	Inf	1.5236452497036534	1.583467457130332
IL	Medial Orbital Gyrus	1.7006669829956607	0.018965770592612573	Inf	1.6634947556950912	1.7378392102962301
L	Anterior Cingulate Gyrus	1.6826907492998895	0.012535975584744848	Inf	1.6581206886427162	1.7072608099570628
IH	Anterior Cingulate Gyrus	1.4961684466747884	0.017558891622315945	Inf	1.4617536514866072	1.5305832418629697
H	Anterior Cingulate Gyrus	1.5683615331180603	0.015261047626014693	Inf	1.538450429404721	1.5982726368313995
IL	Anterior Cingulate Gyrus	1.7373268362835343	0.018965770592612573	Inf	1.7001546089829649	1.7744990635841038
L	Brainstem	1.633081929564059	0.012535975584744846	Inf	1.6085118689068858	1.6576519902212323
IH	Brainstem	1.6737431650825612	0.017558891622315928	Inf	1.63932836989438	1.7081579602707424
H	Brainstem	1.6082937762752822	0.015261047626014702	Inf	1.578382672561943	1.6382048799886215
IL	Brainstem	1.5960048885894722	0.018965770592612577	Inf	1.5588326612889027	1.6331771158900417
L	Cerebellar Vermal Lobules VI-VII	1.6262125957069593	0.01253597558474485	Inf	1.601642535049786	1.6507826563641326
IH	Cerebellar Vermal Lobules VI-VII	1.6767550111537393	0.017558891622315945	Inf	1.642340215965558	1.7111698063419205
H	Cerebellar Vermal Lobules VI-VII	1.6035320098352308	0.01526104762601469	Inf	1.5736209061218915	1.63344311354857
IL	Cerebellar Vermal Lobules VI-VII	1.5969615577870726	0.018965770592612577	Inf	1.5597893304865031	1.634133785087642
L	Cerebellar Vermal Lobules VIII-X	1.63679152120465	0.012535975584744848	Inf	1.6122214605474767	1.6613615818618233
IH	Cerebellar Vermal Lobules VIII-X	1.6899735183441436	0.017558891622315935	Inf	1.6555587231559623	1.7243883135323248
H	Cerebellar Vermal Lobules VIII-X	1.5905889835963247	0.015261047626014693	Inf	1.5606778798829855	1.620500087309664
IL	Cerebellar Vermal Lobules VIII-X	1.575294241095817	0.01896577059261258	Inf	1.5381220137952476	1.6124664683963865
L	Amygdala	1.7566584003411636	0.012535975584744848	Inf	1.7320883396839903	1.7812284609983369
IH	Amygdala	1.5920706864257714	0.017558891622315928	Inf	1.5576558912375902	1.6264854816139527
H	Amygdala	1.4339195895214023	0.015261047626014696	Inf	1.404008485808063	1.4638306932347416
IL	Amygdala	1.6462720617067257	0.01896577059261257	Inf	1.6090998344061562	1.6834442890072951
L	Entorhinal Area	1.7585029989404488	0.012535975584744846	Inf	1.7339329382832755	1.783073059597622
IH	Entorhinal Area	1.6049968177790177	0.017558891622315945	Inf	1.5705820225908365	1.639411612967199
H	Entorhinal Area	1.440207435989357	0.015261047626014698	Inf	1.4102963322760178	1.4701185397026963
IL	Entorhinal Area	1.6226376833150693	0.018965770592612584	Inf	1.5854654560144998	1.6598099106156388
L	Parahippocampus Gyrus	1.7502489165255337	0.012535975584744851	Inf	1.7256788558683605	1.774818977182707
IH	Parahippocampus Gyrus	1.6006791760784207	0.017558891622315942	Inf	1.5662643808902394	1.635093971266602
H	Parahippocampus Gyrus	1.451149302518426	0.015261047626014696	Inf	1.4212381988050868	1.4810604062317654
IL	Parahippocampus Gyrus	1.629619115338598	0.01896577059261257	Inf	1.5924468880380285	1.6667913426391674
L	Supplementary Motor Cortex	1.645288077278786	0.012535975584744846	Inf	1.6207180166216126	1.6698581379359592
IH	Supplementary Motor Cortex	1.5226341507581165	0.017558891622315935	Inf	1.4882193555699352	1.5570489459462977
H	Supplementary Motor Cortex	1.6181880626539473	0.015261047626014712	Inf	1.588276958940608	1.6480991663672866
IL	Supplementary Motor Cortex	1.7224667174424795	0.01896577059261257	Inf	1.68529449014191	1.759638944743049
L	Calcarine Cortex	1.6928158532985298	0.012535975584744842	Inf	1.6682457926413565	1.717385913955703
IH	Calcarine Cortex	1.5667471025895257	0.017558891622315935	Inf	1.5323323074013444	1.601161897777707
H	Calcarine Cortex	1.6301790227722166	0.015261047626014698	Inf	1.6002679190588773	1.6600901264855559
IL	Calcarine Cortex	1.5435260272741926	0.018965770592612584	Inf	1.5063537999736232	1.580698254574762
L	Precentral Gyrus Medial Segment	1.6335166422386544	0.01253597558474485	Inf	1.6089465815814812	1.6580867028958277
IH	Precentral Gyrus Medial Segment	1.5735713956440986	0.017558891622315928	Inf	1.5391566004559174	1.60798619083228
H	Precentral Gyrus Medial Segment	1.6313295858770804	0.0152610476260147	Inf	1.6014184821637412	1.6612406895904197
IL	Precentral Gyrus Medial Segment	1.6629938140826668	0.018965770592612577	Inf	1.6258215867820973	1.7001660413832362
L	Occipital Pole	1.715945714312062	0.012535975584744851	Inf	1.6913756536548887	1.7405157749692353
IH	Occipital Pole	1.5484467197241651	0.017558891622315918	Inf	1.514031924535984	1.5828615149123464
H	Occipital Pole	1.5729784148870505	0.015261047626014693	Inf	1.5430673111737112	1.6028895186003898
IL	Occipital Pole	1.5909381397891749	0.018965770592612573	Inf	1.5537659124886054	1.6281103670897443
L	Optic Chiasm	1.6438327105699995	0.012535975584744851	Inf	1.6192626499128262	1.6684027712271727
IH	Optic Chiasm	1.6499622481538956	0.017558891622315928	Inf	1.6155474529657143	1.6843770433420768
H	Optic Chiasm	1.608030170358653	0.015261047626014693	Inf	1.5781190666453138	1.6379412740719923
IL	Optic Chiasm	1.5945981705444032	0.018965770592612573	Inf	1.5574259432438338	1.6317703978449727
L	Accumbens	1.676523540780605	0.01253597558474485	Inf	1.6519534801234317	1.7010936014377782
IH	Accumbens	1.5683405470485148	0.017558891622315945	Inf	1.5339257518603335	1.602755342236696
H	Accumbens	1.5257673234917446	0.015261047626014707	Inf	1.4958562197784053	1.5556784272050839
IL	Accumbens	1.7255617596359092	0.018965770592612573	Inf	1.6883895323353397	1.7627339869364786
L	Middle Cingulate Gyrus	1.6594819413525328	0.012535975584744855	Inf	1.6349118806953595	1.684052002009706
IH	Middle Cingulate Gyrus	1.5243284144018214	0.017558891622315945	Inf	1.4899136192136402	1.5587432095900027
H	Middle Cingulate Gyrus	1.5776936062216798	0.015261047626014705	Inf	1.5477825025083405	1.607604709935019
IL	Middle Cingulate Gyrus	1.740282391760404	0.018965770592612567	Inf	1.7031101644598345	1.7774546190609735
