Fusiform Gyrus	H	1.4480263603216605	0.015261047626014502	Inf	1.4181152566083217	1.4779374640349994
Accumbens	H	1.5257673234917446	0.015261047626014707	Inf	1.4958562197784053	1.5556784272050839
Supplementary Motor Cortex	H	1.6181880626539473	0.015261047626014712	Inf	1.588276958940608	1.6480991663672866
Central Operculum	H	1.5247161321632003	0.015261047626014702	Inf	1.494805028449861	1.5546272358765396
Triangular Part of the Inferior Frontal Gyrus	H	1.5934404339337034	0.015261047626014707	Inf	1.5635293302203641	1.6233515376470427
Thalamus Proper	H	1.599083142322061	0.015261047626014702	Inf	1.5691720386087218	1.6289942460354003
Putamen	H	1.5618215898651635	0.015261047626014702	Inf	1.5319104861518242	1.5917326935785028
Inferior Occipital Gyrus	H	1.4986701279162356	0.015261047626014696	Inf	1.4687590242028963	1.5285812316295748
Calcarine Cortex	H	1.6301790227722166	0.015261047626014698	Inf	1.6002679190588773	1.6600901264855559
Entorhinal Area	H	1.440207435989357	0.015261047626014698	Inf	1.4102963322760178	1.4701185397026963
Postcentral Gyrus	H	1.5756528182825502	0.015261047626014709	Inf	1.545741714569211	1.6055639219958895
Middle Cingulate Gyrus	H	1.5776936062216798	0.015261047626014705	Inf	1.5477825025083405	1.607604709935019
Medial Orbital Gyrus	H	1.5535563534169927	0.015261047626014693	Inf	1.5236452497036534	1.583467457130332
Cerebellar Vermal Lobules VI-VII	H	1.6035320098352308	0.01526104762601469	Inf	1.5736209061218915	1.63344311354857
Cerebral White Matter	H	1.6579578782699405	0.015261047626014698	Inf	1.6280467745566012	1.6878689819832797
Middle Occipital Gyrus	H	1.486778143367499	0.015261047626014695	Inf	1.4568670396541596	1.5166892470808382
Planum Polare	H	1.4971268661408228	0.015261047626014698	Inf	1.4672157624274835	1.527037969854162
Cerebellar Vermal Lobules VIII-X	H	1.5905889835963247	0.015261047626014693	Inf	1.5606778798829855	1.620500087309664
Parahippocampus Gyrus	H	1.451149302518426	0.015261047626014696	Inf	1.4212381988050868	1.4810604062317654
Superior Frontal Gyrus Medial Segment	H	1.55289205631249	0.015261047626014702	Inf	1.5229809525991507	1.5828031600258292
Middle Frontal Gyrus	H	1.5803331935911689	0.0152610476260147	Inf	1.5504220898778296	1.6102442973045081
Anterior Cingulate Gyrus	H	1.5683615331180603	0.015261047626014693	Inf	1.538450429404721	1.5982726368313995
Precentral Gyrus	H	1.602140018893842	0.015261047626014688	Inf	1.5722289151805027	1.6320511226071812
Orbital Part of the Inferior Frontal Gyrus	H	1.5723393859217885	0.015261047626014698	Inf	1.5424282822084492	1.6022504896351277
Temporal Pole	H	1.458784495768094	0.0152610476260147	Inf	1.4288733920547547	1.4886955994814333
Ventral DC	H	1.5151727047042218	0.015261047626014696	Inf	1.4852616009908826	1.545083808417561
Inferior Temporal Gyrus	H	1.4492576076270385	0.015261047626014695	Inf	1.4193465039136992	1.4791687113403778
Opercular Part of the Inferior Frontal Gyrus	H	1.5921712019624676	0.015261047626014698	Inf	1.5622600982491284	1.622082305675807
Transverse Temporal Gyrus	H	1.588782209882159	0.015261047626014702	Inf	1.5588711061688196	1.6186933135954982
Planum Temporale	H	1.5403927723485886	0.015261047626014698	Inf	1.5104816686352494	1.570303876061928
Precuneus	H	1.5459094453450106	0.0152610476260147	Inf	1.5159983416316714	1.57582054905835
Brainstem	H	1.6082937762752822	0.015261047626014702	Inf	1.578382672561943	1.6382048799886215
Superior Parietal Lobule	H	1.5488066732690902	0.015261047626014703	Inf	1.518895569555751	1.5787177769824294
Hippocampus	H	1.4544541556972317	0.015261047626014696	Inf	1.4245430519838924	1.484365259410571
Occipital Fusiform Gyrus	H	1.4959501518855352	0.015261047626014702	Inf	1.4660390481721959	1.5258612555988744
Supramarginal Gyrus	H	1.5142880582062495	0.015261047626014705	Inf	1.4843769544929102	1.5441991619195887
Gyrus Rectus	H	1.540890790506821	0.015261047626014702	Inf	1.5109796867934817	1.5708018942201603
Middle Temporal Gyrus	H	1.4573899831572048	0.015261047626014691	Inf	1.4274788794438655	1.487301086870544
Posterior Orbital Gyrus	H	1.5431397696282687	0.015261047626014688	Inf	1.5132286659149294	1.573050873341608
Amygdala	H	1.4339195895214023	0.015261047626014696	Inf	1.404008485808063	1.4638306932347416
Postcentral Gyrus Medial Segment	H	1.6145636438531035	0.015261047626014688	Inf	1.5846525401397642	1.6444747475664427
Anterior Insula	H	1.5415833461840562	0.015261047626014693	Inf	1.511672242470717	1.5714944498973955
Optic Chiasm	H	1.608030170358653	0.015261047626014693	Inf	1.5781190666453138	1.6379412740719923
Superior Frontal Gyrus	H	1.5761435711386658	0.015261047626014703	Inf	1.5462324674253265	1.606054674852005
Caudate	H	1.5965356742934	0.015261047626014695	Inf	1.5666245705800608	1.6264467780067393
Lingual Gyrus	H	1.5226314929470381	0.015261047626014698	Inf	1.4927203892336989	1.5525425966603774
Precentral Gyrus Medial Segment	H	1.6313295858770804	0.0152610476260147	Inf	1.6014184821637412	1.6612406895904197
Lateral Orbital Gyrus	H	1.5789942319278327	0.015261047626014695	Inf	1.5490831282144935	1.608905335641172
Basal Forebrain	H	1.496865880084554	0.015261047626014696	Inf	1.4669547763712147	1.5267769837978933
Subcallosal Area	H	1.5430083423020218	0.015261047626014696	Inf	1.5130972385886825	1.572919446015361
Posterior Cingulate Gyrus	H	1.5162444913448694	0.015261047626014702	Inf	1.4863333876315301	1.5461555950582087
Angular Gyrus	H	1.4933184477513983	0.015261047626014691	Inf	1.463407344038059	1.5232295514647376
