L - IH	Cerebral White Matter	-0.04089320986854916	0.021574646204875658	Inf	-1.8954289901313748	0.30143477445416156
L - H	Cerebral White Matter	-0.06667575141776139	0.01974969008629775	Inf	-3.376040389819622	0.004404123764886747
L - IL	Cerebral White Matter	-0.08051206522984099	0.022734360295221127	Inf	-3.541426465681773	0.0023854441836482776
IH - H	Cerebral White Matter	-0.025782541549212223	0.023264011899234525	Inf	-1.1082586125250635	0.8458456553268195
IH - IL	Cerebral White Matter	-0.039618855361291824	0.02584598864767692	Inf	-1.5328821776315698	0.5521421427880553
H - IL	Cerebral White Matter	-0.013836313812079601	0.02434337751453353	Inf	-0.5683810228806179	0.9936588774482525
L - IH	Pallidum	-0.08100741558153476	0.021574646204875644	Inf	-3.7547505906830554	0.0010406335242487685
L - H	Pallidum	-0.04758262911229588	0.01974969008629775	Inf	-2.4092848497561237	0.09215136606722496
L - IL	Pallidum	-0.023914584768245525	0.022734360295221134	Inf	-1.0519136873744577	0.8749426420582138
IH - H	Pallidum	0.03342478646923888	0.023264011899234504	Inf	1.43675934374581	0.6249391908186137
IH - IL	Pallidum	0.05709283081328924	0.02584598864767691	Inf	2.2089629300530107	0.15237766585875
H - IL	Pallidum	0.023668044344050357	0.02434337751453353	Inf	0.9722580332133458	0.9102861000474743
L - IH	Caudate	0.00541246443564028	0.021574646204875658	Inf	0.2508715268951718	0.9999395870454444
L - H	Caudate	0.013448946681396123	0.019749690086297757	Inf	0.6809700113080225	0.98358845506572
L - IL	Caudate	-0.1254290291671979	0.022734360295221127	Inf	-5.5171567415320535	2.0671686251638732e-7
IH - H	Caudate	0.008036482245755844	0.02326401189923452	Inf	0.3454469624828672	0.9996104946325067
IH - IL	Caudate	-0.1308414936028382	0.02584598864767692	Inf	-5.0623520495354875	2.4846898953878593e-6
H - IL	Caudate	-0.13887797584859402	0.024343377514533526	Inf	-5.704959213883975	6.982256839371814e-8
L - IH	Cerebellar Vermal Lobules I-V	-0.07530067731549325	0.02157464620487564	Inf	-3.4902392651276064	0.0028920384908053265
L - H	Cerebellar Vermal Lobules I-V	-0.0028697354356750915	0.019749690086297744	Inf	-0.14530534014131707	0.9999976222117236
L - IL	Cerebellar Vermal Lobules I-V	0.010594381706292039	0.022734360295221138	Inf	0.4660074692543262	0.9978667543870028
IH - H	Cerebellar Vermal Lobules I-V	0.07243094187981816	0.023264011899234494	Inf	3.113432979382267	0.011044300969758614
IH - IL	Cerebellar Vermal Lobules I-V	0.08589505902178529	0.025845988647676916	Inf	3.3233419774602315	0.00532489507294065
H - IL	Cerebellar Vermal Lobules I-V	0.01346411714196713	0.024343377514533526	Inf	0.5530915804073925	0.9945266874395702
L - IH	Postcentral Gyrus Medial Segment	0.02071303511276687	0.021574646204875658	Inf	0.9600637209098672	0.9150838688213617
L - H	Postcentral Gyrus Medial Segment	0.008488692659283703	0.01974969008629775	Inf	0.4298139678238861	0.9986445789696506
L - IL	Postcentral Gyrus Medial Segment	-0.052668228701148415	0.022734360295221134	Inf	-2.3166795993912137	0.11698055948849317
IH - H	Postcentral Gyrus Medial Segment	-0.012224342453483167	0.023264011899234518	Inf	-0.5254614941924698	0.9958584733237521
IH - IL	Postcentral Gyrus Medial Segment	-0.07338126381391528	0.025845988647676923	Inf	-2.8391741873070466	0.026833250638197303
H - IL	Postcentral Gyrus Medial Segment	-0.06115692136043212	0.024343377514533533	Inf	-2.5122611405882393	0.06985181582756628
L - IH	Hippocampus	0.19605328046373374	0.021574646204875654	Inf	9.087207206180173	0
L - H	Hippocampus	0.3042972845247763	0.019749690086297754	Inf	15.407699219335921	0
L - IL	Hippocampus	0.10733935506766258	0.022734360295221127	Inf	4.721459221802948	1.404943267169223e-5
IH - H	Hippocampus	0.10824400406104258	0.023264011899234518	Inf	4.652851990013135	1.9642353669246937e-5
IH - IL	Hippocampus	-0.08871392539607115	0.02584598864767692	Inf	-3.4324059568928464	0.0035841436522173753
H - IL	Hippocampus	-0.19695792945711374	0.024343377514533533	Inf	-8.090821799050913	3.3306690738754696e-15
L - IH	Occipital Fusiform Gyrus	0.2120684018586516	0.02157464620487565	Inf	9.829519327678538	0
L - H	Occipital Fusiform Gyrus	0.2634986366129173	0.019749690086297754	Inf	13.341912478704232	0
L - IL	Occipital Fusiform Gyrus	0.14860433765619652	0.022734360295221127	Inf	6.536552413459985	3.777185231257363e-10
IH - H	Occipital Fusiform Gyrus	0.051430234754265655	0.023264011899234525	Inf	2.210720789562436	0.1517394560189227
IH - IL	Occipital Fusiform Gyrus	-0.06346406420245512	0.02584598864767692	Inf	-2.455470559380571	0.08150580418333742
H - IL	Occipital Fusiform Gyrus	-0.11489429895672078	0.024343377514533537	Inf	-4.719735332047755	1.4169018393128674e-5
L - IH	Fusiform Gyrus	0.19560922638868558	0.021574646204885698	Inf	9.066624988009712	0
L - H	Fusiform Gyrus	0.3123918465500367	0.019749690086308686	Inf	15.817556892530675	0
L - IL	Fusiform Gyrus	0.10286121388920665	0.022734360295230772	Inf	4.524482437747982	3.63255380805283e-5
IH - H	Fusiform Gyrus	0.11678262016135113	0.02326401189923426	Inf	5.019883099578154	3.102172046909324e-6
IH - IL	Fusiform Gyrus	-0.09274801249947894	0.025845988647676746	Inf	-3.588487705530889	0.0019939514263229707
H - IL	Fusiform Gyrus	-0.20953063266083005	0.024343377514533346	Inf	-8.607295045058446	0
L - IH	Middle Temporal Gyrus	0.23605665977981155	0.021574646204875658	Inf	10.94139192541962	0
L - H	Middle Temporal Gyrus	0.3040989488885052	0.01974969008629775	Inf	15.397656751053917	0
